"filename", "language", "CSS", "JavaScript", "PHP", "Markdown", "YAML", "SCSS", "JSON", "PowerShell", "XML", "HTML", "Ruby", "C++", "C", "Python", "CMake", "Shell Script", "comment", "blank", "total"
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_input-group.scss", "SCSS", 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 23, 190
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_jumbotron.scss", "SCSS", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_labels.scss", "SCSS", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 14, 78
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_list-group.scss", "SCSS", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 24, 141
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_media.scss", "SCSS", 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 91
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_mixins.scss", "SCSS", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 56
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_modal.scss", "SCSS", 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 18, 147
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_nav.scss", "SCSS", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 34, 163
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_navbar.scss", "SCSS", 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 44, 231
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_normalize.scss", "SCSS", 0, 0, 0, 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 86, 429
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_pager.scss", "SCSS", 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 58
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 74
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_popover.scss", "SCSS", 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17, 141
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_print.scss", "SCSS", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 89
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_progress.scss", "SCSS", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 16, 157
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_reboot.scss", "SCSS", 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 59, 348
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_responsive-embed.scss", "SCSS", 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 40
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_tables.scss", "SCSS", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 40, 194
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_tooltip.scss", "SCSS", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 86
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_type.scss", "SCSS", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 27, 158
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_utilities-background.scss", "SCSS", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 25
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_utilities-responsive.scss", "SCSS", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 50
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_utilities-spacing.scss", "SCSS", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 40
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_utilities.scss", "SCSS", 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 27, 96
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\_variables.scss", "SCSS", 0, 0, 0, 0, 0, 375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 195, 667
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\bootstrap-flex.scss", "SCSS", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 9
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\bootstrap-grid.scss", "SCSS", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 17, 63
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\bootstrap-reboot.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 11
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\bootstrap.scss", "SCSS", 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 57
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_alert.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 15
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_background-variant.scss", "SCSS", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 14
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_border-radius.scss", "SCSS", 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 36
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_breakpoints.scss", "SCSS", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 8, 87
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 101
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_cards.scss", "SCSS", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 39
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_center-block.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 8
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_clearfix.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_forms.scss", "SCSS", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 90
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_gradients.scss", "SCSS", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 43
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_grid-framework.scss", "SCSS", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 45
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_grid.scss", "SCSS", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 76
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_hover.scss", "SCSS", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 60
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_image.scss", "SCSS", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 35
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_label.scss", "SCSS", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 12
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_list-group.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 31
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_lists.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_nav-divider.scss", "SCSS", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 11
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_navbar-align.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 10
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 23
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_progress.scss", "SCSS", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 19
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_pulls.scss", "SCSS", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_reset-filter.scss", "SCSS", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 9
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_reset-text.scss", "SCSS", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 19
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_resize.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_screen-reader.scss", "SCSS", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 33
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_size.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_tab-focus.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 10
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_table-row.scss", "SCSS", 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 31
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_text-emphasis.scss", "SCSS", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 13
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_text-hide.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"c:\xampp\htdocs\storp\public\assets\bootstrap-4.0.0-alpha.2\scss\mixins\_text-truncate.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 8
"c:\xampp\htdocs\storp\public\assets\css\bootstrap-responsive.css", "CSS", 1079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 22, 1110
"c:\xampp\htdocs\storp\public\assets\css\bootstrap-responsive.min.css", "CSS", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 10
"c:\xampp\htdocs\storp\public\assets\css\bootstrap.css", "CSS", 5195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 956, 6168
"c:\xampp\htdocs\storp\public\assets\css\bootstrap.min.css", "CSS", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 10
"c:\xampp\htdocs\storp\public\assets\css\cdn.jsdelivr.net_npm_bootstrap@5.3.0-alpha1_dist_css_bootstrap.min.css", "CSS", 11286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 11298
"c:\xampp\htdocs\storp\public\assets\css\dashboard.css", "CSS", 441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57, 499
"c:\xampp\htdocs\storp\public\assets\css\gallery.css", "CSS", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"c:\xampp\htdocs\storp\public\assets\css\glide.core.min.css", "CSS", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 56
"c:\xampp\htdocs\storp\public\assets\css\glider.min.css", "CSS", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 134
"c:\xampp\htdocs\storp\public\assets\css\main.css", "CSS", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 32
"c:\xampp\htdocs\storp\public\assets\css\w3.css", "CSS", 357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 361
"c:\xampp\htdocs\storp\public\assets\js\glide.js", "JavaScript", 0, 1888, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1515, 482, 3885
"c:\xampp\htdocs\storp\public\assets\js\glider.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 16
"c:\xampp\htdocs\storp\public\assets\js\jquery-3.6.0.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\xampp\htdocs\storp\public\assets\js\jquery.backstretch.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\xampp\htdocs\storp\public\assets\js\jquery.mousewheel.js", "JavaScript", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 33, 222
"c:\xampp\htdocs\storp\public\assets\js\main.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8
"c:\xampp\htdocs\storp\public\assets\js\menu.js", "JavaScript", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 29
"c:\xampp\htdocs\storp\public\assets\js\selector.js", "JavaScript", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 47
"c:\xampp\htdocs\storp\public\assets\js\usermenu.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"c:\xampp\htdocs\storp\public\assets\js\vendor\bootstrap.js", "JavaScript", 0, 1405, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 326, 549, 2280
"c:\xampp\htdocs\storp\public\assets\js\vendor\bootstrap.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6
"c:\xampp\htdocs\storp\public\assets\js\vendor\jquery-1.10.1.min.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 7
"c:\xampp\htdocs\storp\public\assets\js\vendor\modernizr-2.6.2-respond-1.1.0.min.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 11
"c:\xampp\htdocs\storp\public\assets\js\welcome.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 32
"c:\xampp\htdocs\storp\public\index.php", "PHP", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 12, 56
"c:\xampp\htdocs\storp\resources\css\app.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\xampp\htdocs\storp\resources\js\app.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\xampp\htdocs\storp\resources\js\bootstrap.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 7, 33
"c:\xampp\htdocs\storp\resources\views\auth\login.blade.php", "PHP", 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 151
"c:\xampp\htdocs\storp\resources\views\auth\register.blade.php", "PHP", 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 100
"c:\xampp\htdocs\storp\resources\views\dashboard\dashboard.blade.php", "PHP", 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 201
"c:\xampp\htdocs\storp\resources\views\dashboard\dashboard_administrador.blade.php", "PHP", 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 203
"c:\xampp\htdocs\storp\resources\views\dashboard\dashboard_invitados.blade.php", "PHP", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 148
"c:\xampp\htdocs\storp\resources\views\dashboard\dashboard_profesores.blade.php", "PHP", 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30, 206
"c:\xampp\htdocs\storp\resources\views\layaouts\exito.blade.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\xampp\htdocs\storp\resources\views\layaouts\exito_admin.blade.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\xampp\htdocs\storp\resources\views\layaouts\mis_documentos.blade.php", "PHP", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 162
"c:\xampp\htdocs\storp\resources\views\layaouts\mis_documentos_profesor.blade.php", "PHP", 0, 0, 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 158
"c:\xampp\htdocs\storp\resources\views\layaouts\notificaciones.blade.php", "PHP", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 42
"c:\xampp\htdocs\storp\resources\views\layaouts\notificaciones_admin.blade.php", "PHP", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 42
"c:\xampp\htdocs\storp\resources\views\layaouts\notificaciones_profe.blade.php", "PHP", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 42
"c:\xampp\htdocs\storp\resources\views\layaouts\registro-exitoso.blade.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\xampp\htdocs\storp\resources\views\layaouts\search.blade.php", "PHP", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 83
"c:\xampp\htdocs\storp\resources\views\layaouts\search_admin.blade.php", "PHP", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 82
"c:\xampp\htdocs\storp\resources\views\layaouts\search_invitado.blade.php", "PHP", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 81
"c:\xampp\htdocs\storp\resources\views\layaouts\search_profesor.blade.php", "PHP", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 85
"c:\xampp\htdocs\storp\resources\views\layaouts\seguimiento_administrador_documentos.blade.php", "PHP", 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 249
"c:\xampp\htdocs\storp\resources\views\layaouts\seguimiento_administrador_usuarios.blade.php", "PHP", 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20, 225
"c:\xampp\htdocs\storp\resources\views\layaouts\seguimiento_profesor.blade.php", "PHP", 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 22, 249
"c:\xampp\htdocs\storp\resources\views\layaouts\upload-document.blade.php", "PHP", 0, 0, 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 48, 451
"c:\xampp\htdocs\storp\resources\views\layaouts\upload-document_administrador.blade.php", "PHP", 0, 0, 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 48, 451
"c:\xampp\htdocs\storp\resources\views\layaouts\upload-document_profesor.blade.php", "PHP", 0, 0, 382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 48, 451
"c:\xampp\htdocs\storp\resources\views\mobile\dashboard-mobile\dashboard-mobile.blade.php", "PHP", 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37, 256
"c:\xampp\htdocs\storp\resources\views\mobile\dashboard-mobile\dashboard-mobile__invitados.blade.php", "PHP", 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38, 243
"c:\xampp\htdocs\storp\resources\views\mobile\mobile-layouts\mobile-upload-document.blade.php", "PHP", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 55
"c:\xampp\htdocs\storp\resources\views\mobile\mobile-login.blade.php", "PHP", 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 182
"c:\xampp\htdocs\storp\resources\views\welcome.blade.php", "PHP", 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 141
"c:\xampp\htdocs\storp\routes\api.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 20
"c:\xampp\htdocs\storp\routes\channels.php", "PHP", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 19
"c:\xampp\htdocs\storp\routes\console.php", "PHP", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 20
"c:\xampp\htdocs\storp\routes\web.php", "PHP", 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 12, 94
"c:\xampp\htdocs\storp\tests\CreatesApplication.php", "PHP", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 22
"c:\xampp\htdocs\storp\tests\Feature\ExampleTest.php", "PHP", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 20
"c:\xampp\htdocs\storp\tests\TestCase.php", "PHP", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\xampp\htdocs\storp\tests\Unit\ExampleTest.php", "PHP", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 17
"c:\xampp\htdocs\storp\vendor\spatie\ignition\resources\compiled\ignition.css", "CSS", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3
"c:\xampp\htdocs\storp\vendor\spatie\ignition\resources\compiled\ignition.js", "JavaScript", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\xampp\htdocs\storp\vite.config.js", "JavaScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"Total", "-", 30101, 26248, 6589, 8032, 1112, 5653, 13809, 4, 184, 2690, 130, 183162, 24412, 1960, 996, 36, 45868, 48040, 399026
